Time,co2,temp,hum,lux,rad
321900,405,17.73684975,60.3078784,337.5772727,2.666860454
322200,405,17.75539703,60.34988954,357.2736364,2.822461728
322500,405.6363636,17.7926075,60.35876933,511.6675,4.04217325
322800,406,17.8337593,60.35879059,586.1372727,4.630484454
323100,406,17.87506567,60.36046839,615.625,4.8634375
323400,406,17.91073059,60.3843765,574.0163636,4.534729272
323700,406,17.93159631,60.4418754,528.3333333,4.173833333
324000,406.5,17.96266306,60.50520983,657.1945455,5.191836909
324300,407,17.98090126,60.61137194,562.7281818,4.445552636
324600,407,17.99094772,60.71374878,494.3058333,3.905016083
324900,407,18.01552293,60.77234001,549.7718182,4.343197364
325200,407,18.04805804,60.79900483,692.9858333,5.474588083
325500,407,18.08275702,60.79802054,652.8790909,5.157744818
325800,406.9090909,18.12839123,60.80345982,551.1808333,4.354328583
326100,404.4166667,18.18105799,60.81661593,829.5454545,6.553409091
326400,404,18.20319891,60.56829916,825.625,6.5224375
326700,403.25,18.25385642,59.93670585,792.8036364,6.263148728
327000,401.6363636,18.26313011,59.51439397,769.7916667,6.081354167
327300,400.7272727,18.28167749,58.90172332,858.7881818,6.784426636
327600,400,18.25942064,58.39748237,751.06,5.933374
327900,400,18.24017773,57.71801019,756.3891667,5.975474417
328200,400,18.20887904,57.3378028,719.0909091,5.680818182
328500,400,18.23380207,57.52058454,567.7766667,4.485435667
328800,400,18.29002382,57.41035925,607.6518182,4.800449364
329100,400,18.34303844,57.71680326,612.6375,4.83983625
329400,400,18.39528029,58.13802515,582.4236364,4.601146728
329700,400.9166667,18.44999516,58.5498237,447.1218182,3.532262364
330000,401,18.50583064,59.15234422,522.7083333,4.129395833
330300,401,18.55664288,60.28922716,578.6354545,4.571220091
330600,401.9090909,18.59636533,61.91835491,574.375,4.5375625
330900,402,18.62573213,62.91645292,608.3345455,4.805842909
331200,402.2727273,18.62059294,63.20154461,291.7358333,2.304713083
331500,402.9166667,18.60115675,63.48615097,195.4545455,1.544090909
331800,403,18.58021359,63.81164342,159.655,1.2612745
332100,403.0909091,18.57379927,63.91485417,254.3945455,2.009716909
332400,403.6666667,18.61135785,63.61421389,665.3027273,5.255891546
332700,403.1818182,18.60274101,62.47026607,629.1666667,4.970416667
333000,404,18.62805056,62.3438843,531.2872727,4.197169454
333300,404,18.66267248,61.98751572,638.68,5.045572
333600,404.5,18.69899461,61.77933415,721.5163636,5.699979272
333900,405,18.73323015,61.64865835,792.7775,6.26294225
334200,405,18.76020128,61.51148376,715.9090909,5.655681818
334500,405.3636364,18.78806115,61.44077987,755.8336364,5.971085728
334800,405.1818182,18.82187168,61.04363163,741.7366667,5.859719667
335100,402.25,18.83624599,60.36122862,1071.514545,8.464964906
335400,403,18.87604584,59.5909712,830.2783333,6.559198833
335700,402.25,18.93501148,58.81413077,575.3018182,4.544884364
336000,401.8181818,19.04733997,57.8942205,834.5133333,6.592655333
336300,401.8333333,19.06159839,57.50932297,862.3490909,6.812557818
336600,402,19.12512376,57.14934018,759.8625,6.00291375
336900,402,19.17195636,56.39221671,837.0454545,6.612659091
337200,401.5454545,19.08524652,56.55494537,678.7890909,5.362433818
337500,400.6363636,19.01333615,56.39568031,839.0975,6.62887025
337800,400,18.9192461,55.69960084,805.4545455,6.363090909
338100,400,18.86371948,55.29469079,812.3608333,6.417650583
338400,400,18.88261475,55.25441075,890.6827273,7.036393546
338700,400,18.91430009,55.52262398,1074.929167,8.491940419
339000,400,18.88029631,55.74040679,572.1963636,4.520351272
339300,400,18.84204209,56.03594551,416.6672727,3.291671454
339600,400.2727273,18.82094431,56.3656997,499.3058333,3.944516083
339900,401,18.81167056,56.63678706,583.4081818,4.608924636
340200,401,18.79911236,56.91008416,573.1933333,4.528227333
340500,401,18.79358676,57.17887974,571.97,4.518563
340800,401.6363636,18.77275947,57.47000467,391.3183333,3.091414833
341100,402,18.75463703,57.73217502,471.2881818,3.723176636
341400,402,18.73608955,57.97163717,356.3636364,2.815272728
341700,402,18.72472922,58.18838595,374.2375,2.95647625
342000,402,18.72959794,58.34746924,542.1218182,4.282762364
342300,402,18.71920362,58.49136947,457.985,3.6180815
342600,402.25,18.71568733,58.59265006,403.4845455,3.187527909
342900,403,18.74810678,58.59014436,762.5008333,6.023756583
343200,402.6666667,18.78060351,58.51307668,649.5463636,5.131416272
343500,400.3636364,18.74173108,56.72805577,775.3466667,6.125238667
343800,400,18.74304486,56.5316877,733.1809091,5.792129182
344100,400,18.68462032,54.79989693,837.4254545,6.615661091
344400,400,18.62824376,54.35222521,702.5691667,5.550296417
344700,400,18.66468179,54.33867849,976.44,7.713876
345000,400,18.6996515,54.55366061,933.6116667,7.375532167
345300,400,18.7272795,54.83250447,813.2581818,6.424739636
345600,400,18.72982978,55.1095111,798.8183333,6.310664833
345900,400,18.73423481,55.35744696,925.5309091,7.311694182
346200,400,18.71939683,55.59934293,673.1827273,5.318143546
346500,400,18.71835353,55.78188871,705.21,5.571159
346800,400,18.70131304,55.97297578,525.4545455,4.151090909
347100,400,18.69752626,56.14240301,613.4725,4.84643275
347400,400,18.72171526,56.21820003,761.97,6.019563
347700,400,18.72897969,56.33501105,719.9308333,5.687453583
348000,400,18.71754208,56.54545056,652.8036364,5.157148728
348300,400,18.67414873,56.80981604,240.5558333,1.900391083
348600,400,18.66700022,56.98888971,415.7581818,3.284489636
348900,401,18.71197784,57.00955996,789.2427273,6.235017546
349200,401.2727273,18.77233443,56.99441408,913.8191667,7.219171417
349500,402,18.79961469,57.09918847,487.5763636,3.851853272
349800,402,18.79103648,57.32749205,226.1816667,1.786835167
350100,401.4166667,18.87983263,57.38052616,1026.666364,8.110664276
350400,401,19.09026984,56.93491084,1582.2225,12.49955775
350700,401,19.14088921,56.80328296,430,3.397
351000,401,19.29297934,56.39386987,673.2572727,5.318732454
351300,401,19.20503286,56.9839685,467.6383333,3.694342833
351600,401,19.20255985,57.39697898,838.2581818,6.622239636
351900,401.5454545,19.18123014,57.62671602,401.5275,3.17206725
352200,401.9166667,19.48216515,56.98048499,13771.89273,108.7979526
352500,401.0909091,19.93781983,56.01599539,31497.84333,248.8329623
352800,402,20.38636671,54.78351033,32790.52727,259.0451654
353100,401.7272727,20.55414733,54.29241297,34990.96667,276.4286367
353400,402,20.39564058,55.00277424,2907.953636,22.97283372
353700,402,20.35900864,55.08788896,15223.71273,120.2673306
354000,402,20.47721242,54.61894814,27186.17917,214.7708154
354300,401.75,20.59132031,54.1691052,1664.545455,13.14990909
354600,402,20.56264841,54.22238056,1396.736667,11.03421967
354900,402,20.52593912,54.19044837,1220.986364,9.645792276
355200,402,20.47508711,54.25601031,1133.680833,8.956078581
355500,402,20.44108275,54.25000296,1199.09,9.472811
355800,402,20.39985247,54.18408026,1098.484545,8.678027906
356100,402,20.36920993,54.07163912,1170.833333,9.249583331
356400,402,20.2500403,54.20722856,1140,9.006
356700,402,20.08616297,54.55953639,995.2766667,7.862685667
357000,402,19.91664435,54.95764261,788.8636364,6.232022728
357300,402,19.76184828,55.31218674,626.735,4.9512065
357600,402,19.62544556,55.58528542,488.5618182,3.859638364
357900,402,19.51659403,55.94306661,362.7075,2.86538925
358200,402,19.41446615,56.29052043,291.4390909,2.302368818
358500,402.7272727,19.33127239,56.63716088,266.8918182,2.108445364
358800,403,19.25124725,57.01060617,214.515,1.6946685
359100,403,19.17983907,57.38838735,164.3945455,1.298716909
359400,403,19.10132106,57.73543346,127.6383333,1.008342833
359700,403.6666667,19.02682175,58.01619723,104.1672727,0.822921454
360000,404,18.9602052,58.24715123,82.56916667,0.652296417
360300,404,18.90255333,58.49249882,62.27272727,0.491954545
360600,404,18.84501742,58.70408522,43.54166667,0.343979167
360900,404,18.77364821,58.84153373,29.92454545,0.236403909
361200,404,18.73191637,59.02538293,19.54636364,0.154416273
361500,404.8181818,18.67882424,59.15558783,11.6675,0.09217325
361800,405,18.62897793,59.21299663,6.440909091,0.050883182
362100,405,18.58361396,59.09995223,3.33,0.026307
362400,405.4545455,18.54134125,59.34171115,1.67,0.013193
362700,406,18.51398378,59.44672916,0.83,0.006557
363000,406,18.4782027,59.46150847,0,0
363300,406,18.44767673,59.29569494,0,0
363600,406,18.41912144,59.42007952,0,0
363900,406,18.39296187,59.56413064,0,0
364200,406,18.36896616,59.58270683,0,0
364500,406.25,18.34566599,59.60868242,0,0
364800,407,18.32051109,59.64054043,0,0
365100,407,18.30393436,59.5386225,0,0
365400,407,18.29095119,59.60713407,0,0
365700,407,18.28055692,59.71366524,0,0
366000,407,18.26591222,59.79906793,0,0
366300,407,18.24017773,59.79141388,0,0
366600,407,18.18894062,59.35538388,0,0
366900,405.9090909,18.0948128,58.27086681,0,0
367200,406.75,18.14210854,58.45430628,0,0
367500,406.4545455,18.19496852,58.70417404,0,0
367800,406,18.2282765,58.80745106,0,0
368100,406,18.25339274,58.83031343,0,0
368400,406,18.27333117,58.86306781,0,0
368700,406,18.29280593,58.94138402,0,0
369000,406,18.31286029,59.04192861,0,0
369300,405.3333333,18.33685598,59.1294424,0,0
369600,405,18.36471572,59.18922287,0,0
369900,405,18.38739764,59.24207749,0,0
370200,405,18.40594505,59.2745367,0,0
370500,405,18.41660981,59.3034145,0,0
370800,405,18.43515723,59.32053987,0,0
371100,405,18.44632432,59.31135262,0,0
371400,405,18.4583415,59.2966955,0,0
371700,405,18.47012684,59.27562865,0,0
372000,405,18.47503418,59.25170157,0,0
372300,405,18.48755369,59.23587803,0,0
372600,405,18.48709001,59.22835636,0,0
372900,405,18.48384421,59.23024119,0,0
373200,405,18.47182702,59.26452021,0,0
373500,404.5,18.4615873,59.29989585,0,0
373800,404,18.4395236,59.3543822,0,0
374100,404,18.41568244,59.41877874,0,0
374400,404,18.39361875,59.47621654,0,0
374700,404,18.37580552,59.53130449,0,0
375000,404,18.35540338,59.57813273,0,0
375300,404,18.3311372,59.63591389,0,0
375600,404,18.31042594,59.68326665,0,0
375900,403.1818182,18.29713365,59.72003738,0,0
376200,403,18.27982276,59.75449807,0,0
376500,403,18.26568038,59.77631664,0,0
376800,403,18.24643747,59.81135783,0,0
377100,403,18.23635234,59.83687919,0,0
377400,403,18.22093483,59.85537117,0,0
377700,403,18.20748799,59.87556411,0,0
378000,403,18.19257281,59.89208705,0,0
378300,403,18.17642115,59.91422284,0,0
378600,402.4545455,18.16664515,59.92764331,0,0
378900,402,18.15555537,59.9477739,0,0
379200,402,18.13901731,59.95566279,0,0
379500,402,18.12958908,59.96431386,0,0
379800,402,18.11308966,59.96979049,0,0
380100,402,18.10362279,59.96764489,0,0
380400,402,18.09110333,59.96603068,0,0
380700,402,18.07866115,59.95976418,0,0
381000,402,18.07023757,59.97366775,0,0
381300,402,18.05783404,59.96621805,0,0
381600,402,18.04937181,59.97013042,0,0
381900,401.9090909,18.03658188,59.96473612,0,0
382200,401,18.0275787,59.96045441,0,0
382500,401,18.02247818,59.95563972,0,0
382800,401,18.01150434,59.94212266,0,0
383100,401,18.00717663,59.95287681,0,0
383400,401,18.00002819,59.95693621,0,0
383700,401,17.99094772,59.95210089,0,0
384000,401,17.98175134,59.94628671,0,0
384300,401,17.9724004,59.94359694,0,0
384600,401,17.96687485,59.94976479,0,0
384900,401,17.96266306,59.97461433,0,0
385200,401,17.96266306,59.98730896,0,0
385500,401,17.97027519,59.97645982,0,0
385800,400.4166667,17.98121038,59.93843194,0,0
386100,400,17.9962028,59.87482243,0,0
386400,400,18.0136682,59.81047842,0,0
386700,400,18.02893111,59.75347276,0,0
387000,400,18.04241656,59.69096035,0,0
387300,400.25,18.05400865,59.63766582,0,0
387600,400,18.06293455,59.58699415,0,0
387900,400,18.07301967,59.54052218,0,0
388200,400,18.08631193,59.49542503,0,0
388500,400,18.09527648,59.45621867,0,0
388800,400,18.1007634,59.42531581,0,0
389100,400,18.11289646,59.39912389,0,0
389400,400,18.10825962,59.38620712,0,0
389700,400,18.10501384,59.39244913,0,0
390000,400,18.09434911,59.42264625,0,0
390300,400,18.07611089,59.46142071,0,0
390600,400,18.05910916,59.50736062,0,0
390900,400,18.05018326,59.53517711,3.33,0.026307
391200,400,18.03731605,59.56119863,3.33,0.026307
391500,400,18.02723093,59.57973039,3.33,0.026307
391800,400,18.01830503,59.60855819,3.33,0.026307
392100,400,18.008104,59.67867506,3.33,0.026307
392400,400.6363636,18.0051287,59.76631201,0.2775,0.00219225
392700,401,18.00439453,59.8486351,0,0
393000,401,17.98940211,59.95130721,4.17,0.032943
393300,401,17.98167406,60.02478128,4.17,0.032943
393600,401,17.9724004,60.0873443,5.069166667,0.040046417
393900,401,17.95385309,59.99755241,6.67,0.052693
394200,401.2727273,17.79944682,59.51195635,5.528181818,0.043672636
394500,402,17.80323355,59.60503501,8.121666667,0.064161167
394800,401.75,17.82170356,59.75414433,11.97181818,0.094577364
395100,402,17.82916111,59.81474073,16.52916667,0.130580417
395400,402,17.8337593,59.86538681,21.97181818,0.173577364
395700,402,17.83043624,59.92555359,27.15416667,0.214517917
396000,402,17.82865879,59.98190061,32.5,0.25675
396300,402,17.82406061,60.01970944,37.98416667,0.300074917
396600,402.3636364,17.81521201,60.05079819,42.87727273,0.338730455
396900,403,17.80964782,60.08098619,47.80181818,0.377634364
397200,403,17.80025826,60.09254642,50.555,0.3993845
397500,403,17.79341895,60.10609015,56.13545455,0.443470091
397800,403,17.78963221,60.11483217,62.36166667,0.492657167
398100,403,17.78136321,60.11819725,65.83,0.520057
398400,403,17.77688095,60.11468164,69.03,0.545337
398700,403,17.77116221,60.1273479,71.97181818,0.568577364
399000,403,17.77023485,60.12273517,74.84909091,0.591307818
399300,403,17.76582987,60.12996625,77.6375,0.61333625
399600,403,17.77255326,60.12284715,80,0.632
399900,403,17.78920717,60.10876297,81.73916667,0.645739417
400200,403,17.80872046,60.07535766,83.25454545,0.657710909
400500,403,17.83468666,60.0211502,84.65416667,0.668767917
400800,403,17.86065287,59.94942097,85.83,0.678057
401100,403,17.88569173,59.90492598,86.73916667,0.685239417
401400,403,17.9102669,59.86649618,88.17909091,0.696614818
401700,403,17.9294711,59.84418118,89.17,0.704443
402000,402.8181818,17.95524413,59.81328953,89.93083333,0.710453583
402300,402.8333333,17.97008199,59.7992678,91.67,0.724193
402600,402,17.99237741,59.77967371,92.7075,0.73238925
402900,402,18.0108861,59.76362233,94.09363636,0.743339727
403200,402,18.03573179,59.74960456,95,0.7505
403500,402,18.05122655,59.74064519,95.75454545,0.756460909
403800,402,18.06699178,59.72818444,96.13545455,0.759470091
404100,402,18.08036132,59.71213842,96.67,0.763693
404400,402,18.0948128,59.72086385,97.12272727,0.767269545
404700,402,18.09608793,59.74733891,97.5,0.77025
405000,402,18.09666753,59.77632069,96.97181818,0.766077364
405300,401.7272727,18.09948827,59.81268963,97.56833333,0.770789833
405600,401,18.09805858,59.85308963,97.57545455,0.770846091
405900,401,18.09438775,59.89905411,97.36166667,0.769157167
406200,401,18.09574016,59.9601568,97.57545455,0.770846091
406500,401,18.08971228,60.02691572,98.33,0.776807
406800,401,18.08546184,60.11280332,98.89,0.781231
407100,401.8333333,18.08136597,60.17380809,98.33363636,0.776835727
407400,402,18.07696098,60.23902775,99.03,0.782337
407700,402,18.07394704,60.28162779,99.09363636,0.782839727
408000,402,18.08036132,60.32066422,93.89166667,0.741744167
408300,402,18.09898595,60.28842928,98.33,0.776807
408600,402.7272727,18.12244062,60.26963091,98.5425,0.77848575
408900,403,18.18244905,60.19138279,92.27454545,0.728968909
409200,402.8333333,18.21629799,59.2578821,226.9690909,1.793055818
409500,400.1818182,17.92522072,56.44683745,330.1383333,2.608092833
409800,400,17.67193437,54.02744516,329.3954545,2.602224091
410100,400,17.37266713,53.30924694,325.5558333,2.571891083
410400,400,17.22911966,52.82910604,334.1654545,2.639907091
410700,400,17.25875649,52.96506739,231.8758333,1.831819083
411000,400,17.40392687,53.47093706,230.91,1.824189
411300,400,17.48785299,53.60514177,240.7608333,1.902010583
411600,400,17.54488571,53.6270993,241.0590909,1.904366818
411900,400,17.6009911,53.62390864,240.0754545,1.896596091
412200,400,17.64851842,53.81419722,241.6691667,1.909186417
412500,400,17.68445373,53.95768359,242.9518182,1.919319364
412800,400,17.75945425,53.99136272,244.3775,1.93058225
413100,400,17.76096121,53.90284916,305.0754545,2.410096091
413400,400,17.71865025,53.85573106,295.6233333,2.335424333
413700,400,17.64647822,52.51470998,302.418,2.3891022
414000,500,,,,0
414300,,,,,0
414600,400,17.64596817,52.14827295,,0
414900,,,,,0
415200,,,,,0
415500,,,,,0
415800,,,,,0
416100,,,,,0
416400,,,,,0
416700,,,,,0
417000,,,,,0
417300,,,,,0
417600,,,,,0
417900,,,,,0
418200,,,,,0
418500,,,,,0
418800,,,,,0
419100,,,,,0
419400,,,,,0
419700,400,18.88215106,58.21058281,758.3336364,5.990835728
420000,400,18.90950864,58.15627362,786.1354545,6.210470091
420300,400,18.93002683,58.13475816,722.3608333,5.706650583
420600,400,18.9456763,58.10437369,700.6827273,5.535393546
420900,400,18.9512792,58.12587502,603.9583333,4.771270833
421200,400,18.95309531,58.15408711,630.3781818,4.979987636
421500,400,18.94830387,58.19389401,583.7109091,4.611316182
421800,400,18.93547517,58.24650379,573.4708333,4.530419583
422100,400,18.9187824,58.28803707,595.6063636,4.705290272
422400,400,18.89857334,58.33081286,551.5258333,4.357054083
422700,400,18.87936894,58.37540972,558.4845455,4.412027909
423000,400,18.86414453,58.40257159,582.5691667,4.602296417
423300,400,18.84551974,58.45842696,538.41,4.253439
423600,400,18.82326274,58.50885719,515,4.0685
423900,400,18.81356395,58.54172522,554.93,4.383947
424200,400,18.80935212,58.56270411,570.7590909,4.508996818
424500,400,18.80931348,58.5443368,696.6675,5.50367325
424800,400,18.80749737,58.54938861,775.2263636,6.124288272
425100,400,18.80846339,58.53683407,754.8616667,5.963407167
425400,400,18.82789962,58.47088542,875.0763636,6.913103272
425700,400,18.84501741,58.41246473,930.8325,7.35357675
426000,400,18.87612313,58.31468205,905.9109091,7.156696182
426300,400,18.92577636,57.93993024,1362.650909,10.76494218
426600,400,18.90208964,57.38959797,866.3883333,6.844467833
426900,400,18.90487177,56.99450537,1027.726364,8.119038276
427200,400,18.90537409,56.94100442,924.3058333,7.302016083
427500,400,18.88864269,57.02287533,804.6227273,6.356519546
427800,400,18.87774603,57.13315731,883.82,6.982178
428100,400,18.87148625,57.21213287,783.2572727,6.187732454
428400,400,18.86313987,57.26933292,831.2118182,6.566573364
428700,400,18.85054302,57.34629733,756.735,5.9782065
429000,400,18.83114543,57.43145888,674.7727273,5.330704546
429300,400,18.83566638,57.44276452,777.9866667,6.146094667
429600,400,18.82789962,57.49242294,677.6509091,5.353442182
429900,400,18.82716545,57.52035367,695.6925,5.49597075
430200,400,18.84691081,57.52733383,855.7572727,6.760482454
430500,400,18.86159424,57.5549362,910.2083333,7.190645833
430800,400,18.86267618,57.63899623,988.5609091,7.809631182
431100,400,18.87009518,57.715687,792.1972727,6.258358454
431400,400,18.89177259,57.75458162,892.9158333,7.054035083
431700,400,18.92110084,57.77335136,1083.485455,8.559535095
432000,400,18.92832664,57.81168032,941.945,7.4413655
432300,400,18.93176566,57.83847603,780.3809091,6.165009182
432600,400,18.95765491,57.80125608,866.6666667,6.846666667
432900,400,18.99853676,57.71653542,993.7872727,7.850919454
433200,400,19.04904016,57.61696047,1042.195455,8.233344095
433500,400,19.09127447,57.54826258,1031.111667,8.145782169
433800,400,19.10796727,57.51941107,881.1372727,6.960984454
434100,400,19.13234958,57.46400099,955.14,7.545606
434400,400,19.1571183,57.40222975,869.8481818,6.871800636
434700,400,19.19568179,57.27464253,1049.236667,8.288969669
435000,400,19.24939249,57.07883535,1273.56,10.061124
435300,400,19.29807991,56.94114134,1214.546364,9.594916276
435600,400,19.34614911,56.85508816,1141.596667,9.018613669
435900,400,19.37737091,56.77913747,1074.166364,8.485914276
436200,400,19.36017573,56.79863296,838.3333333,6.622833333
436500,400,19.35047688,56.73676261,800.2281818,6.321802636
436800,400,19.35890059,56.72146153,1004.375833,7.934569081
437100,400,19.32682869,56.53799189,569.3181818,4.497613636
437400,400,19.3202211,56.40771108,565.7633333,4.469530333
437700,400,19.3926727,56.18104562,1008.106364,7.964040276
438000,400,19.42698579,56.15176938,3006.666364,23.75266428
438300,400,19.40778127,56.5761566,776.1108333,6.131275583
438600,400,19.38896317,56.95041618,487.2736364,3.849461728
438900,400,19.3805781,57.26355439,781.6675,6.17517325
439200,400,19.37644353,57.51582624,712.4990909,5.628742818
439500,400,19.37802781,57.72702423,502.9166667,3.973041667
439800,400,19.42605841,57.83295927,1940.303636,15.32839872
440100,400,19.47845545,57.94836599,4404.318182,34.79411364
440400,400,19.48769063,58.18918683,1254.7225,9.91230775
440700,400,19.48448343,58.36616272,625.6836364,4.942900728
441000,400,19.48981588,58.45751901,545.625,4.3104375
441300,400,19.49700309,58.54105409,551.97,4.360563
441600,400,19.47323893,58.69509765,462.57,3.654303
441900,400.5,19.45666199,58.83287431,439.7727273,3.474204546
442200,401,19.44688584,58.93220535,460,3.634
442500,401,19.43440484,59.06835564,469.7727273,3.711204546
442800,401.0833333,19.42281257,59.18707899,522.8781818,4.130737636
443100,402,19.41330692,59.28711881,515,4.0685
443400,402,19.40611971,59.37027231,480.9845455,3.799777909
443700,402,19.39290454,59.48842734,404.1666667,3.192916667
444000,402.8333333,19.37366139,59.6169062,301.8945455,2.384966909
444300,403,19.35082465,59.75734216,238.4716667,1.883926167
444600,403,19.32451024,59.87747381,214.9245455,1.697903909
444900,404,19.29900729,60.0122676,165,1.3035
445200,404,19.27006532,60.16813804,149.0983333,1.177876833
445500,404.1666667,19.23269966,60.34368896,119.1663636,0.941414272
445800,404.1818182,19.15360199,60.01836115,86.80583333,0.685766083
446100,404.6666667,19.1149226,59.8492888,71.51454545,0.564964909
446400,405,19.08984476,60.04521524,57.63916667,0.455349417
446700,405.3333333,19.0653079,60.19107719,41.74272727,0.329767545
447000,406,19.03671377,60.37396047,32.01333333,0.252905333
447300,406,19.00966528,60.54059998,22.72636364,0.179538273
447600,406.7272727,18.97674341,60.67944486,14.24272727,0.112517545
447900,407,18.95297939,60.81536445,6.595,0.0521005
448200,407.3333333,18.93315673,60.94035108,3.711818182,0.029323364
448500,408,18.91217485,61.05352045,2.5,0.01975
448800,408,18.89374326,61.15357746,0.83,0.006557
449100,408.5454545,18.88794716,61.22157684,29.02583333,0.229304083
449400,409,18.87890525,61.27135162,0,0
449700,409,18.85649368,61.35893465,0,0
450000,409.3636364,18.83670968,61.45231837,0,0
450300,410,18.81584375,61.54940706,0,0
450600,410,18.79613704,61.63090734,0,0
450900,412,18.77828508,61.69800169,0,0
451200,417.5454545,18.76340845,61.76206473,0,0
451500,437.0833333,18.8102795,61.64014391,118.8645455,0.939029909
451800,437.9090909,18.82716545,61.53366839,0,0
452100,445.8333333,18.79590519,61.64703947,0,0
452400,454.9090909,18.76251971,61.76735716,0,0
452700,460.2727273,18.72897969,61.88518556,0,0
453000,458.1666667,18.68462032,62.03377324,0,0
453300,451.5454545,18.63589459,62.15990254,0,0
453600,443.9166667,18.60069307,62.23115031,0,0
453900,435.9090909,18.56618709,62.26757121,0,0
454200,427.0833333,18.53160384,62.27070103,0,0
454500,415.2727273,18.51730686,62.234719,0,0
454800,409.3636364,18.54041387,62.12431898,0,0
455100,409,18.5561792,62.0402843,0,0
455400,409,18.56321177,61.97535149,0,0
455700,409,18.56081606,61.91704027,0,0
456000,409,18.55768618,61.88003425,0,0
456300,409,18.55154234,61.85659331,0,0
456600,409,18.54505073,61.83796249,0,0
456900,409,18.52963318,61.81942063,0,0
457200,409,18.52418487,61.80486786,0,0
457500,409,18.51603172,61.79961869,0,0
457800,408,18.51166535,61.79456546,0,0
458100,408,18.50668073,61.76326877,0,0
458400,408,18.50981061,61.72231234,0,0
458700,408,18.51773191,61.66648302,0,0
459000,408,18.53484964,61.58334091,0,0
459300,408,18.55200602,61.49121303,0,0
459600,408,18.57171268,61.39484261,0,0
459900,408,18.59002828,61.3127075,0,0
460200,408,18.60189092,61.23654988,0,0
460500,408,18.61506734,61.17316142,0,0
460800,408,18.62758687,61.11075155,0,0
461100,407.8181818,18.64227028,61.04984323,0,0
461400,407.0833333,18.65308963,61.00221062,0,0
461700,407,18.66267248,60.96277565,0,0
462000,407,18.67302815,60.92947815,0,0
462300,407,18.68009937,60.8960583,0,0
462600,407,18.68740244,60.87883543,0,0
462900,407,18.68902534,60.86806811,0,0
463200,407,18.67766502,60.89055633,0,0
463500,407,18.66607285,60.91998042,0,0
463800,407,18.64907101,60.96209869,0,0
464100,407,18.62805056,61.01367216,0,0
464400,407,18.6146423,61.06384101,0,0
464700,407,18.5960562,61.11476349,0,0
465000,406.1818182,18.57766332,61.14866136,0,0
465300,406,18.56359817,61.19090634,0,0
465600,406,18.54791013,61.22124876,0,0
465900,406,18.52928541,61.25576058,0,0
466200,406,18.51954801,61.283222,0,0
466500,406,18.50753082,61.30260423,0,0
466800,406,18.49729109,61.31970381,0,0
467100,406,18.48755369,61.33979232,0,0
467400,406,18.47642524,61.34710481,0,0
467700,406,18.46885171,61.35654519,0,0
468000,405.25,18.45973256,61.36810864,0,0
468300,405,18.45057477,61.38030491,0,0
468600,405,18.43886671,61.38686608,0,0
468900,405,18.43191143,61.3860044,0,0
469200,405,18.42294685,61.39520281,0,0
469500,405,18.4170735,61.39744457,0,0
469800,405,18.40892037,61.41032477,0,0
470100,405,18.40177189,61.41140056,0,0
470400,405,18.39574398,61.41105129,0,0
470700,405,18.38647027,61.41214579,0,0
471000,405,18.3817175,61.4117345,0,0
471300,405,18.37812394,61.41426114,0,0
471600,405,18.37209604,61.4144622,0,0
471900,405,18.36429067,61.41736699,0,0
472200,405,18.35725812,61.41929478,0,0
472500,405,18.35196438,61.42372439,0,0
472800,404.8333333,18.34427494,61.42320555,0,0
473100,404,18.33581269,61.41172533,0,0
473400,404,18.32897334,61.41378993,0,0
473700,404,18.32178622,61.41054515,0,0
474000,404,18.31877227,61.39955473,0,0
474300,404,18.31969964,61.37064668,0,0
474600,404,18.32986206,61.32061685,0,0
474900,404,18.34520231,61.258145,0,0
475200,404,18.36684094,61.1720639,0,0
475500,404,18.37997868,61.09172688,0,0
475800,404,18.40211965,61.01221474,0,0
476100,404,18.42171035,60.9515368,0,0
476400,404,18.43376617,60.88861439,0,0
476700,404,18.45440017,60.84013079,0,0
477000,404,18.46576047,60.79973862,0,0
477300,404,18.47777765,60.7560299,0,0
477600,404,18.49033581,60.71963031,0,0
477900,403.8181818,18.5045555,60.69118862,0,0
478200,403,18.51954801,60.64329673,3.33,0.026307
478500,403,18.52283245,60.6240567,3.33,0.026307
478800,403,18.52233012,60.63835013,3.33,0.026307
479100,403,18.52372118,60.64960175,3.103636364,0.024518727
479400,403,18.52835804,60.68350661,3.33,0.026307
479700,403,18.51815695,60.73523421,3.33,0.026307
480000,403.4545455,18.50838091,60.81951035,4.1,0.03239
480300,404,18.46900627,60.97421582,4.092727273,0.032332545
480600,404,18.4225218,61.21865261,2.7075,0.02138925
480900,404,18.4170735,61.28718562,3.33,0.026307
481200,404,18.40934541,61.34979869,4.622727273,0.036519545
481500,404,18.40640874,61.42586275,7.914166667,0.062521917
481800,404,18.40269926,61.49375537,8.788181818,0.069426636
482100,404,18.39616902,61.5694179,8.33,0.065807
482400,404,18.39249818,61.6349781,11.97090909,0.094570182
482700,404,18.38426777,61.69174956,18.95916667,0.149777417
483000,404.9166667,18.38229711,61.75536062,21.89636364,0.172981273
483300,405,18.37279156,61.81036671,24.3775,0.19258225
483600,404.4166667,18.28075013,62.06193514,10.83,0.085557
483900,404.0909091,18.2784317,62.07548556,10.6225,0.08391775
484200,405,18.29326961,62.07122783,14.92454545,0.117903909
484500,405,18.30115225,62.06656254,20.67909091,0.163364818
